file,mean_rms_db,median_rms_db,std_rms_db,silence_ratio,num_frames,sr
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0001_add.wav,-152.49037170410156,-200.0,77.55105590820312,0.7604035308953342,793,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0010.wav,-156.56011962890625,-200.0,75.22510528564453,0.7851739788199698,661,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0012_add.wav,-176.06744384765625,-200.0,60.36727523803711,0.8639876352395672,647,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0013_add.wav,-149.03384399414062,-200.0,78.84068298339844,0.723170731707317,820,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0016_add.wav,-161.6526641845703,-200.0,71.85102844238281,0.8099730458221024,742,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0018_add.wav,-158.70086669921875,-200.0,73.64369201660156,0.7967032967032966,728,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0033.wav,-149.02110290527344,-200.0,78.92365264892578,0.7422818791946308,745,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0035.wav,-157.0263214111328,-200.0,75.40983581542969,0.7684659090909091,704,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0041.wav,-147.97637939453125,-200.0,79.27671813964844,0.7350427350427351,702,16000
HD-Track2-dev\HD-Track2-dev-en\Silence or Termination\clean_0010_0049.wav,-147.90206909179688,-200.0,79.84300994873047,0.7277936962750716,698,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0004.wav,-110.2317886352539,-72.34900665283203,82.3100357055664,0.6129917657822507,1093,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0010.wav,-112.58330535888672,-74.58122253417969,82.00023651123047,0.6203522504892368,1022,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0011.wav,-104.5694351196289,-65.10772705078125,81.11207580566406,0.5998256320836965,1147,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0015.wav,-114.3671646118164,-76.54914093017578,81.64645385742188,0.6378109452736318,1005,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0017.wav,-114.5392074584961,-74.03794860839844,83.17098236083984,0.6181988742964353,1066,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0023.wav,-107.67549896240234,-59.322532653808594,82.88285064697266,0.5726718885987816,1149,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0025.wav,-124.22166442871094,-200.0,81.74559783935547,0.6834910620399579,951,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0026.wav,-112.37408447265625,-69.50138092041016,82.79752349853516,0.6158088235294118,1088,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0028.wav,-115.79846954345703,-81.35812377929688,80.70256042480469,0.6686159844054581,1026,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0001_0032.wav,-122.05851745605469,-200.0,81.63998413085938,0.6782431052093973,979,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0002.wav,-108.53690338134766,-54.90875244140625,82.84014892578125,0.6139188069594035,1207,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0010.wav,-114.7847900390625,-60.254432678222656,84.81830596923828,0.6444849589790337,1097,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0012.wav,-112.0935287475586,-55.122276306152344,85.09025573730469,0.59094942324756,1127,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0014.wav,-114.97003936767578,-65.1895751953125,85.30504608154297,0.6203110704483074,1093,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0018.wav,-107.572265625,-52.46059036254883,82.68982696533203,0.5885860306643952,1174,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0023.wav,-111.9734115600586,-54.75682067871094,81.61714935302734,0.6862575626620571,1157,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0025.wav,-110.79585266113281,-55.1131477355957,84.85057067871094,0.592274678111588,1165,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0029.wav,-111.58879852294922,-54.884796142578125,84.51622009277344,0.6043859649122807,1140,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0033.wav,-113.60202026367188,-56.518287658691406,85.22101593017578,0.6207207207207207,1110,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0002_0034.wav,-107.69355773925781,-53.65708923339844,83.61488342285156,0.6042868920032977,1213,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0012.wav,-116.70553588867188,-59.70737838745117,80.62157440185547,0.6879505664263645,971,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0014.wav,-103.56570434570312,-55.89992904663086,79.96460723876953,0.6263250883392226,1132,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0018.wav,-106.86185455322266,-56.844390869140625,80.4773178100586,0.6403269754768393,1101,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0020.wav,-105.38640594482422,-54.732444763183594,80.25767517089844,0.6271036315323295,1129,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0022.wav,-106.01698303222656,-56.03520965576172,79.81150817871094,0.629018245004344,1151,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0024.wav,-99.16187286376953,-54.66463088989258,78.91820526123047,0.6035598705501618,1236,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0025.wav,-105.3992691040039,-53.82859802246094,81.07990264892578,0.6114333057166529,1207,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0026.wav,-95.38512420654297,-52.54643249511719,77.2730941772461,0.5919452887537994,1316,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0030.wav,-99.99307250976562,-53.95589828491211,79.22021484375,0.5954077593032462,1263,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0003_0034.wav,-104.22512817382812,-55.833595275878906,79.7153549194336,0.6527777777777778,1152,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0002.wav,-100.50312805175781,-45.561920166015625,81.79293060302734,0.5813953488372093,1204,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0005.wav,-98.9354248046875,-57.649688720703125,79.56780242919922,0.5925324675324676,1232,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0009.wav,-99.86717224121094,-48.377281188964844,81.42118835449219,0.5783034257748777,1226,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0014.wav,-103.54742431640625,-52.975852966308594,80.92642211914062,0.615953947368421,1216,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0016.wav,-113.98015594482422,-65.85249328613281,82.10120391845703,0.6367076631977294,1057,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0022.wav,-105.24333953857422,-54.48402404785156,81.5443115234375,0.5984784446322908,1183,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0025.wav,-103.01444244384766,-49.54784393310547,82.19654846191406,0.5936395759717314,1132,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0029.wav,-100.9453125,-56.178749084472656,80.18938446044922,0.5938538205980066,1204,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0032.wav,-97.37031555175781,-54.660430908203125,78.67499542236328,0.5875299760191847,1251,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0004_0035.wav,-110.59562683105469,-61.11235046386719,83.5696792602539,0.5944986690328306,1127,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0003.wav,-107.09999084472656,-49.27585220336914,83.28170776367188,0.5924627519719544,1141,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0004.wav,-104.52194213867188,-50.103782653808594,83.1984634399414,0.6032843560933449,1157,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0006.wav,-98.08224487304688,-44.20834732055664,82.07390594482422,0.5658105939004815,1246,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0010.wav,-108.61043548583984,-51.133399963378906,83.62737274169922,0.6246648793565683,1119,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0012.wav,-104.17524719238281,-48.56166076660156,82.30847930908203,0.6077302631578947,1216,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0022.wav,-106.25252532958984,-51.46988296508789,83.09081268310547,0.6144473455178416,1149,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0024.wav,-105.80883026123047,-49.51374435424805,83.36176300048828,0.6015358361774744,1172,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0026.wav,-102.26593017578125,-49.45588302612305,81.35597229003906,0.592443729903537,1244,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0030.wav,-103.7547836303711,-50.05034637451172,83.52996063232422,0.576530612244898,1176,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0005_0032.wav,-104.2347183227539,-48.146392822265625,82.10328674316406,0.5893004115226338,1215,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0005.wav,-106.31004333496094,-52.7203483581543,84.07259368896484,0.5837789661319073,1122,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0006.wav,-104.52506256103516,-50.55859375,84.83959197998047,0.5399334442595674,1202,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0007.wav,-97.93687438964844,-50.106075286865234,82.95552825927734,0.5383386581469649,1252,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0009.wav,-114.26559448242188,-58.02980422973633,83.40866088867188,0.6426484907497566,1027,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0013.wav,-114.75029754638672,-60.99724578857422,85.31809997558594,0.6066350710900474,1055,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0018.wav,-102.68089294433594,-50.903011322021484,84.4244384765625,0.549630844954881,1219,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0023.wav,-99.77809143066406,-43.10050964355469,85.30228424072266,0.5217035217035217,1221,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0026.wav,-91.09745025634766,-40.062442779541016,82.46409606933594,0.5,1386,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0029.wav,-103.94422912597656,-47.65876770019531,85.92223358154297,0.5440806045340051,1191,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0006_0035.wav,-96.89910888671875,-40.610111236572266,83.5102767944336,0.504524886877828,1326,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0001.wav,-112.02015686035156,-70.27317810058594,85.14013671875,0.586784140969163,1135,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0002.wav,-106.3773422241211,-68.59203338623047,84.74270629882812,0.5810185185185185,1296,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0004.wav,-106.21966552734375,-62.933719635009766,85.68512725830078,0.5657894736842105,1216,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0005.wav,-107.84852600097656,-67.10904693603516,84.72933959960938,0.5820379965457686,1158,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0008.wav,-103.19091796875,-55.33464813232422,85.5504150390625,0.5504300234558248,1279,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0009.wav,-109.18031311035156,-62.72064208984375,86.45319366455078,0.5755208333333334,1152,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0024.wav,-108.66175842285156,-64.47330474853516,86.94103240966797,0.554978354978355,1155,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0025.wav,-110.86157989501953,-66.23069763183594,86.87647247314453,0.5751748251748252,1144,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0028.wav,-102.55708312988281,-56.41983413696289,85.33378601074219,0.551417004048583,1235,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0007_0034.wav,-114.46481323242188,-80.60014343261719,85.77058410644531,0.6025998142989787,1077,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0003.wav,-114.36576843261719,-67.71844482421875,82.44554901123047,0.6561371841155235,1108,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0004.wav,-103.373291015625,-60.3483772277832,81.98126220703125,0.6028708133971292,1254,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0005.wav,-97.4168930053711,-55.838714599609375,79.8423080444336,0.6098981077147017,1374,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0007.wav,-98.24747467041016,-52.80481719970703,78.94358825683594,0.5902118334550767,1369,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0015.wav,-108.76937866210938,-70.99996185302734,79.814697265625,0.6580912863070539,1205,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0017.wav,-92.68125915527344,-59.63871383666992,75.92219543457031,0.6587786259541984,1310,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0022.wav,-111.31423950195312,-73.73709106445312,80.65872192382812,0.6445578231292517,1176,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0031.wav,-102.22852325439453,-57.14077377319336,79.9268569946289,0.6201322556943424,1361,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0034.wav,-106.59211730957031,-58.403846740722656,83.51494598388672,0.5501202886928629,1247,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0008_0035.wav,-106.25466918945312,-60.82451248168945,82.19629669189453,0.6043784206411259,1279,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0001.wav,-113.5727310180664,-60.13519287109375,82.04901123046875,0.6111111111111112,1116,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0010.wav,-105.12448120117188,-48.549034118652344,80.90670776367188,0.5633693972179289,1294,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0015.wav,-94.29863739013672,-40.035457611083984,79.54202270507812,0.501453488372093,1376,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0017.wav,-105.5145034790039,-55.835365295410156,81.96905517578125,0.5757575757575758,1155,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0020.wav,-112.20671081542969,-57.94044494628906,81.33128356933594,0.6301853486319505,1133,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0021.wav,-115.4725341796875,-61.81851577758789,82.8401870727539,0.5777385159010601,1132,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0025.wav,-107.88835144042969,-58.143882751464844,80.79676055908203,0.5938325991189427,1135,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0027.wav,-106.72765350341797,-54.45964050292969,80.4822006225586,0.588474025974026,1232,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0028.wav,-105.82784271240234,-54.059181213378906,81.83370971679688,0.551500405515004,1233,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0009_0034.wav,-100.28533172607422,-45.69975280761719,80.12873840332031,0.5222135619641465,1283,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0004.wav,-114.04498291015625,-65.67997741699219,85.08039093017578,0.6121883656509696,1083,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0006.wav,-116.18362426757812,-200.0,85.03556060791016,0.6299810246679317,1054,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0007.wav,-109.85315704345703,-53.099945068359375,86.7037353515625,0.5467937608318891,1154,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0013.wav,-102.7121810913086,-48.0402717590332,85.68746185302734,0.5597381342062193,1222,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0014.wav,-109.14707946777344,-54.731300354003906,85.57438659667969,0.5704225352112676,1136,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0022.wav,-116.96988677978516,-200.0,84.83516693115234,0.6320754716981132,1060,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0028.wav,-107.47147369384766,-48.849525451660156,85.61103057861328,0.5683942225998301,1177,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0031.wav,-117.23287200927734,-200.0,84.87699127197266,0.6490872210953347,986,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0032.wav,-120.88069152832031,-200.0,84.32488250732422,0.6576305220883534,996,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\0010_0033.wav,-100.6341323852539,-46.10340881347656,83.72313690185547,0.5430513595166163,1324,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0004.wav,-149.44473266601562,-200.0,74.67207336425781,0.8166666666666667,780,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0010.wav,-155.15008544921875,-200.0,72.14676666259766,0.8418803418803419,702,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0011.wav,-150.83267211914062,-200.0,71.84014892578125,0.866902237926973,849,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0015.wav,-157.6262664794922,-200.0,69.2756576538086,0.8812154696132597,724,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0017.wav,-153.82318115234375,-200.0,73.03988647460938,0.828996282527881,807,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0023.wav,-153.95431518554688,-200.0,73.13262176513672,0.8313253012048193,830,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0025.wav,-161.67604064941406,-200.0,67.70027160644531,0.8922155688622755,668,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0026.wav,-155.61436462402344,-200.0,71.78369903564453,0.8503311258278146,755,16000
HD-Track2-dev\HD-Track2-dev-en\Speech Directed at Others\clean_0001_0028.wav,-154.07225036621094,-200.0,70.45726776123047,0.8695652173913043,736,16000
